HUC,X_METER_IN,Y_METER_IN,X_METER_OUT,Y_METER_OUT
17050120,-1231356.933,25273.0117,-1231356.933,25273.0117
17050121,-1257720.769,45249.83977,-1257720.769,45249.83977
17050122,-1306924.854,28364.77022,-1306924.854,28364.77022
17050123,-1261585.489,91335.28298,-1261585.489,91335.28298
17050124,-1308592.711,87359.90094,-1308592.711,87359.90094
17050201,-1337443.966,109991.7642,-1337443.966,109991.7642
17050202,-1409445.506,103574.227,-1409445.506,103574.227
17050203,-1389754.227,138655.5547,-1389754.227,138655.5547
17060101,-1285805.442,196314.3554,-1285805.442,196314.3554
17060102,-1314647.678,182791.2606,-1314647.678,182791.2606
17060103,-1311096.481,269929.0284,-1311096.481,269929.0284
17060104,-1406073.737,196965.8422,-1406073.737,196965.8422
17060105,-1355769.337,195225.5348,-1355769.337,195225.5348
17060106,-1338856.249,240794.5132,-1338856.249,240794.5132
17060107,-1343851.88,317076.6635,-1343851.88,317076.6635
17060108,-1323459.647,361179.1285,-1323459.647,361179.1285
17060109,-1320793.037,387949.0628,-1320793.037,387949.0628
17060110,-1421598.158,326303.7221,-1421598.158,326303.7221
17060201,-1153628.743,21355.02709,-1153628.743,21355.02709
17060202,-1092312.598,28978.72649,-1092312.598,28978.72649
17060203,-1104614.958,118154.4795,-1104614.958,118154.4795
17060204,-1064160.807,64768.85194,-1064160.807,64768.85194
17060205,-1191372.859,67451.08268,-1191372.859,67451.08268
17060206,-1162961.111,109357.338,-1162961.111,109357.338
17060207,-1185651.688,163906.8046,-1185651.688,163906.8046
17060208,-1226298.35,114355.5762,-1226298.35,114355.5762
17060209,-1262057.336,206682.6013,-1262057.336,206682.6013
17060210,-1275820.167,146019.3123,-1275820.167,146019.3123
17060301,-1137515.655,200322.3018,-1137515.655,200322.3018
17060302,-1161278.519,231185.1634,-1161278.519,231185.1634
17060303,-1144846.673,263861.0746,-1144846.673,263861.0746
17060304,-1214230.803,241963.7004,-1214230.803,241963.7004
17060305,-1218224.118,214844.0952,-1218224.118,214844.0952
17060306,-1250157.509,289748.1047,-1250157.509,289748.1047
17060307,-1161867.053,300404.8825,-1161867.053,300404.8825
17060308,-1208797.265,323268.4029,-1208797.265,323268.4029
17070101,-1519322.043,289388.7573,-1519322.043,289388.7573
17070102,-1400968.803,284597.6589,-1400968.803,284597.6589
17070103,-1461116.504,238304.8163,-1461116.504,238304.8163
17070104,-1530931.805,232518.662,-1530931.805,232518.662
17070105,-1653075.072,299460.2976,-1653075.072,299460.2976
17070106,-1616777.927,330123.018,-1616777.927,330123.018
17070201,-1523878.963,114155.1491,-1523878.963,114155.1491
17070202,-1487535.116,169202.6453,-1487535.116,169202.6453
17070203,-1481927.895,142417.7173,-1481927.895,142417.7173
17070204,-1578352.901,206168.987,-1578352.901,206168.987
17070301,-1707337.696,134082.3033,-1707337.696,134082.3033
17070302,-1728500.484,67373.27875,-1728500.484,67373.27875
17070303,-1594925.851,73560.99553,-1594925.851,73560.99553
17070304,-1610994.298,108772.8684,-1610994.298,108772.8684
17070305,-1652026.19,113751.267,-1652026.19,113751.267
17070306,-1655496.711,221606.8926,-1655496.711,221606.8926
17070307,-1631694.899,182496.5903,-1631694.899,182496.5903
17080001,-1712148.189,298570.984,-1712148.189,298570.984
17080002,-1696469.904,349817.0011,-1696469.904,349817.0011
17080003,-1754630.232,379641.0701,-1754630.232,379641.0701
17080004,-1646082.724,394772.0327,-1646082.724,394772.0327
17080005,-1712914.438,397381.9195,-1712914.438,397381.9195
17080006,-1806013.447,384619.9979,-1801109.432,401265.5306
17090001,-1781952.646,110414.4978,-1781952.646,110414.4978
17090002,-1822250.399,118066.2975,-1822250.399,118066.2975
17090003,-1824861.719,198609.8187,-1824861.719,198609.8187
17090004,-1761179.441,151354.2609,-1761179.441,151354.2609
17090005,-1741187.742,210626.7985,-1741187.742,210626.7985
17090006,-1768361.591,195176.9174,-1768361.591,195176.9174
17090007,-1801054.83,243428.1565,-1788720.906,263010.7942
17090008,-1813342.281,283992.6811,-1813342.281,283992.6811
17090009,-1759015.312,254215.9434,-1759015.312,254215.9434
17090010,-1777128.727,317280.4876,-1777128.727,317280.4876
17090011,-1717227.361,250020.602,-1717227.361,250020.602
17090012,-1758533.264,341599.5175,-1750195.972,318859.9795
17100101,-1781658.06,603048.5517,-1781658.06,603048.5517
17100102,-1778321.165,550870.3639,-1778321.165,550870.3639
17100103,-1738361.47,443454.3702,-1738361.47,443454.3702
17100104,-1759403.596,502608.6574,-1759403.596,502608.6574
17100105,-1786695.445,506710.8631,-1786695.445,506710.8631
17100106,-1789545.789,449702.4463,-1789545.789,449702.4463
17100201,-1825780.869,374501.2908,-1825780.869,374501.2908
17100202,-1798329.688,359621.5432,-1798329.688,359621.5432
17100203,-1829217.444,316692.6082,-1829217.444,316692.6082
17100204,-1859124.393,252166.453,-1859124.393,252166.453
17100205,-1873176.317,206529.3268,-1873176.317,206529.3268
17100206,-1870733.765,167420.3849,-1870733.765,167420.3849
17100207,-1905698.574,160149.1502,-1905698.574,160149.1502
17100301,-1815388.286,66420.23919,-1815388.286,66420.23919
17100302,-1865889.209,43109.74726,-1865889.209,43109.74726
17100303,-1875695.899,120712.0587,-1875695.899,120712.0587
17100304,-1916744.478,107739.2,-1916744.478,107739.2
17100305,-1929477.695,68933.56471,-1929477.695,68933.56471
17100306,-1963032.059,52474.67017,-1963032.059,52474.67017
17100307,-1823868.858,-7529.31953,-1823868.858,-7529.31953
17100308,-1866498.651,-25953.66773,-1866498.651,-25953.66773
17100309,-1891307.604,-45057.13035,-1891307.604,-45057.13035
17100310,-1922526.054,15310.53924,-1922526.054,15310.53924
17100311,-1932214.946,-20957.39743,-1932214.946,-20957.39743
17100312,-1966089.442,-17247.58798,-1966089.442,-17247.58798
17110001,-1574885.074,658371.697,-1574885.074,658371.697
17110002,-1632908.581,644997.2431,-1632908.581,644997.2431
17110003,-1671067.426,642911.5172,-1671067.426,642911.5172
17110004,-1602039.503,650595.9283,-1602039.503,650595.9283
17110005,-1545849.257,619021.1152,-1545849.257,619021.1152
17110006,-1566093.662,568611.2735,-1566093.662,568611.2735
17110007,-1612900.991,610521.3852,-1612900.991,610521.3852
17110008,-1606228.507,582213.6784,-1606228.507,582213.6784
17110009,-1589860.529,530548.7794,-1589860.529,530548.7794
17110010,-1612025.329,509884.6432,-1612025.329,509884.6432
17110011,-1624882.537,560726.8187,-1624882.537,560726.8187
17110012,-1638310.804,515509.1436,-1638310.804,515509.1436
17110013,-1632860.214,481614.2869,-1632860.214,481614.2869
17110014,-1642195.795,455084.9258,-1642195.795,455084.9258
17110015,-1675934.219,441085.3233,-1675934.219,441085.3233
17110016,-1703426.918,450055.2458,-1703426.918,450055.2458
17110017,-1735168.44,528723.9147,-1735168.44,528723.9147
17110018,-1703281.406,543559.6003,-1703281.406,543559.6003
17110019,-1651464.246,590464.6504,-1684750.61,523803.3816
17110020,-1717180.772,583241.9937,-1717180.772,583241.9937
17110021,-1768591.433,625195.9157,-1768591.433,625195.9157
17120001,-1513993.621,-6867.724291,-1513993.621,-6867.724291
17120002,-1523287.919,51100.19962,-1523287.919,51100.19962
17120003,-1519262.517,-61713.88514,-1519262.517,-61713.88514
17120004,-1569919.875,12609.31282,-1569919.875,12609.31282
17120005,-1660001.323,11589.57506,-1660001.323,11589.57506
17120006,-1660247.248,-53973.52283,-1660247.248,-53973.52283
17120007,-1624069.026,-89102.57087,-1624069.026,-89102.57087
17120008,-1575671.377,-105895.2635,-1575671.377,-105895.2635
17120009,-1501138.082,-117815.2717,-1501138.082,-117815.2717
18010101,-1961019.974,-64416.07592,-1961019.974,-64416.07592
18010102,-1986355.774,-175564.2541,-1986355.774,-175564.2541
18010103,-1964742.515,-339585.8464,-1964742.515,-339585.8464
18010104,-1953841.814,-305158.3805,-1953841.814,-305158.3805
18010105,-1987990.88,-239993.3892,-1987990.88,-239993.3892
18010106,-2003101.884,-268712.6586,-2003101.884,-268712.6586
18010107,-2028614.88,-227541.5456,-2028614.88,-227541.5456
18010108,-2011277.259,-351308.9224,-2011277.259,-351308.9224
18010109,-2005274.282,-419082.0837,-2005274.282,-419082.0837
18010110,-1975545.72,-415949.3239,-1975545.72,-415949.3239
18010111,-1984527.169,-467997.2531,-1984527.169,-467997.2531
18010201,-1753852.888,7173.672765,-1753852.888,7173.672765
18010202,-1723571.265,-45754.40668,-1723571.265,-45754.40668
18010203,-1791196.513,-33877.94383,-1791196.513,-33877.94383
18010204,-1748257.23,-109263.1718,-1748257.23,-109263.1718
18010205,-1807012.38,-119766.4475,-1807012.38,-119766.4475
18010206,-1845409.165,-80036.94336,-1845409.165,-80036.94336
18010207,-1846349.645,-124478.9393,-1846349.645,-124478.9393
18010208,-1886393.093,-122831.2544,-1886393.093,-122831.2544
18010209,-1945064.078,-103478.8308,-1945064.078,-103478.8308
18010210,-1918200.354,-139572.5781,-1918200.354,-139572.5781
18010211,-1919234.479,-182229.5481,-1919234.479,-182229.5481
18010212,-1949606.484,-220481.5368,-1949606.484,-220481.5368
18020001,-1679707.147,-114228.2382,-1679707.147,-114228.2382
18020002,-1721194.011,-188601.5267,-1721194.011,-188601.5267
18020003,-1793815.919,-211570.6729,-1793815.919,-211570.6729
18020004,-1828681.98,-173954.6165,-1828681.98,-173954.6165
18020005,-1859412.448,-182733.1731,-1859412.448,-182733.1731
18020101,-1866579.738,-242367.9317,-1866579.738,-242367.9317
18020102,-1889003.262,-259906.2857,-1889003.262,-259906.2857
18020103,-1877425.355,-305086.1907,-1877425.355,-305086.1907
18020104,-1890898.727,-388310.7307,-1890898.727,-388310.7307
18020105,-1858263.197,-366248.8252,-1858263.197,-366248.8252
18020106,-1848559.895,-400704.9628,-1848559.895,-400704.9628
18020107,-1837372.727,-407292.6877,-1837372.727,-407292.6877
18020108,-1839003.456,-427703.253,-1839003.456,-427703.253
18020109,-1872914.777,-476618.3343,-1872914.777,-476618.3343
18020110,-1903899.554,-439453.153,-1903899.554,-439453.153
18020111,-1836843.77,-465442.358,-1836843.77,-465442.358
18020112,-1886341.948,-216541.9827,-1886341.948,-216541.9827
18020113,-1916560.369,-256180.5242,-1916560.369,-256180.5242
18020114,-1920645.027,-294508.2912,-1920645.027,-294508.2912
18020115,-1923040.796,-340237.9637,-1923040.796,-340237.9637
18020116,-1944327.763,-394045.7038,-1944327.763,-394045.7038
18020117,-1930015.603,-440723.8509,-1930015.603,-440723.8509
18020118,-1832061.557,-251137.8852,-1832061.557,-251137.8852
18020119,-1834677.439,-295607.2809,-1834677.439,-295607.2809
18020120,-1827705.293,-326637.5953,-1827705.293,-326637.5953
18020121,-1796820.467,-312853.8223,-1796820.467,-312853.8223
18020122,-1752012.047,-328483.4338,-1752012.047,-328483.4338
18020123,-1757534.126,-364624.6701,-1757534.126,-364624.6701
18020124,-1825317.683,-386026.2139,-1825317.683,-386026.2139
18020125,-1781280.361,-392378.2459,-1781280.361,-392378.2459
18020126,-1804915.942,-421972.0984,-1804915.942,-421972.0984
18020127,-1817326.546,-441437.9973,-1817326.546,-441437.9973
18020128,-1768790.78,-439345.5823,-1768790.78,-439345.5823
18020129,-1770847.819,-470830.2413,-1770847.819,-470830.2413
18030001,-1652013.009,-799670.2529,-1652013.009,-799670.2529
18030002,-1638134.136,-837797.7109,-1638134.136,-837797.7109
18030003,-1698707.883,-902730.9773,-1698707.883,-902730.9773
18030004,-1691398.397,-852501.1455,-1691398.397,-852501.1455
18030005,-1692619.948,-830716.6113,-1692619.948,-830716.6113
18030006,-1680862.473,-797720.038,-1680862.473,-797720.038
18030007,-1683107.65,-756220.4737,-1683107.65,-756220.4737
18030008,-1705040.132,-722693.747,-1705040.132,-722693.747
18030009,-1724986.51,-699254.1545,-1724986.51,-699254.1545
18030010,-1670132.369,-711169.2585,-1670132.369,-711169.2585
18030011,-1827991.048,-760001.5918,-1827991.048,-760001.5918
18030012,-1757868.339,-801720.9683,-1757868.339,-801720.9683
18040001,-1809593.846,-661564.7854,-1809593.846,-661564.7854
18040002,-1830541.412,-585850.8712,-1830541.412,-585850.8712
18040003,-1879579.161,-547450.5001,-1879579.161,-547450.5001
18040004,-1830678.392,-540096.2675,-1830678.392,-540096.2675
18040005,-1836579.673,-514094.2587,-1836579.673,-514094.2587
18040006,-1694462.203,-658816.8613,-1694462.203,-658816.8613
18040007,-1753932.664,-643537.8921,-1753932.664,-643537.8921
18040008,-1735468.822,-609481.1817,-1735468.822,-609481.1817
18040009,-1738212.091,-576254.7497,-1738212.091,-576254.7497
18040010,-1749445.944,-541347.1944,-1749445.944,-541347.1944
18040011,-1789966.238,-533973.6466,-1789966.238,-533973.6466
18040012,-1767060.472,-510628.9287,-1767060.472,-510628.9287
18040013,-1788878.243,-488614.0648,-1788878.243,-488614.0648
18040014,-1863688.751,-657898.7755,-1863688.751,-657898.7755
18050001,-1915623.646,-513735.9971,-1915623.646,-513735.9971
18050002,-1946606.073,-494462.1134,-1946606.073,-494462.1134
18050003,-1922355.728,-604133.3679,-1922355.728,-604133.3679
18050004,-1922587.925,-569123.2525,-1922587.925,-569123.2525
18050005,-1979859.028,-499300.4592,-1979859.028,-499300.4592
18050006,-1962491.366,-581140.3338,-1962491.366,-581140.3338
18060001,-1948460.957,-622501.2785,-1948460.957,-622501.2785
18060002,-1889415.744,-670458.6291,-1889415.744,-670458.6291
18060003,-1797528.817,-877946.6321,-1797528.817,-877946.6321
18060004,-1832807.347,-823638.9173,-1832807.347,-823638.9173
18060005,-1883751.409,-762873.7146,-1883751.409,-762873.7146
18060006,-1897894.294,-806119.8103,-1897894.294,-806119.8103
18060007,-1800696.855,-908136.7653,-1800696.855,-908136.7653
18060008,-1834929.236,-907666.0776,-1834929.236,-907666.0776
18060009,-1863222.718,-911385.5399,-1863222.718,-911385.5399
18060010,-1827525.401,-938719.7355,-1827525.401,-938719.7355
18060011,-1917709.232,-668967.9218,-1917709.232,-668967.9218
18060012,-1933295.283,-698331.5995,-1933295.283,-698331.5995
18060013,-1832704.856,-952943.4015,-1832704.856,-952943.4015
18060014,-1853730.869,-1007483.534,-1838502.528,-1007615.371
18070101,-1770445.251,-974084.7564,-1770445.251,-974084.7564
18070102,-1719152.211,-974329.7819,-1719152.211,-974329.7819
18070103,-1740904.224,-1002615.213,-1740904.224,-1002615.213
18070104,-1695323.255,-1034707.576,-1710801.065,-1035046.345
18070105,-1683164.848,-1022548.307,-1683164.848,-1022548.307
18070106,-1651374.11,-1041010.727,-1651374.11,-1041010.727
18070107,-1733351.534,-1152852.998,-1736051.596,-1124046.646
18070201,-1665834.646,-1074079.64,-1665834.646,-1074079.64
18070202,-1575665.396,-1092673.329,-1575665.396,-1092673.329
18070203,-1604577.433,-1056617.389,-1604577.433,-1056617.389
18070204,-1650306.748,-1086569.804,-1650306.748,-1086569.804
18070301,-1628735.901,-1109502.611,-1628735.901,-1109502.611
18070302,-1581910.301,-1121659.88,-1581910.301,-1121659.88
18070303,-1586190.52,-1148729.41,-1586190.52,-1148729.41
18070304,-1584476.207,-1189002.96,-1584476.207,-1189002.96
18070305,-1557342.949,-1216935.344,-1557342.949,-1216935.344
18080001,-1659887.074,-181165.8253,-1659887.074,-181165.8253
18080002,-1701252.029,-245676.9502,-1701252.029,-245676.9502
18080003,-1714596.126,-309291.19,-1714596.126,-309291.19
18090101,-1651349.249,-592676.3597,-1651349.249,-592676.3597
18090102,-1629161.984,-655418.4793,-1629161.984,-655418.4793
18090103,-1609633.047,-764878.6381,-1609633.047,-764878.6381
18090201,-1579411.497,-722802.0348,-1579411.497,-722802.0348
18090202,-1465237.518,-793474.0942,-1465237.518,-793474.0942
18090203,-1502822.203,-834685.9332,-1502822.203,-834685.9332
18090204,-1554714.325,-835318.8001,-1554714.325,-835318.8001
18090205,-1591874.164,-863322.135,-1591874.164,-863322.135
18090206,-1645271.676,-944209.5798,-1645271.676,-944209.5798
18090207,-1557690.987,-933892.4159,-1557690.987,-933892.4159
18090208,-1513387.849,-977890.4101,-1513387.849,-977890.4101
18100100,-1442470.801,-1057765.945,-1442470.801,-1057765.945
18100200,-1484071.292,-1166741.67,-1484071.292,-1166741.67
