interp_grid
4
X
Y
Z
interp_log10_trimmed
1.33809e+006 -1.22078e+006 0 0.283849 
1.34257e+006 -1.28535e+006 0 0.201006 
1.26753e+006 -1.30072e+006 0 0.173155 
1.21907e+006 -1.2384e+006 0 0.0571928 
1.21197e+006 -1.34277e+006 0 0.240814 
1.19503e+006 -1.41201e+006 0 0.250528 
1.06927e+006 -1.12621e+006 0 0.272275 
1.03858e+006 -1.12555e+006 0 0.262681 
1.10666e+006 -1.14031e+006 0 0.284243 
1.03706e+006 -1.18621e+006 0 0.278224 
1.10773e+006 -1.1789e+006 0 0.270365 
1.10947e+006 -1.24219e+006 0 0.275313 
1.137e+006 -1.19524e+006 0 0.249945 
1.06243e+006 -1.25235e+006 0 0.303488 
1.22982e+006 -1.10768e+006 0 0.437129 
1.18144e+006 -1.11533e+006 0 0.360907 
1.239e+006 -1.14189e+006 0 0.368201 
1.17785e+006 -1.19815e+006 0 0.211516 
1.16345e+006 -1.26515e+006 0 0.218705 
1.13274e+006 -1.34854e+006 0 0.437518 
1.08936e+006 -1.30465e+006 0 0.349637 
1.1455e+006 -1.41551e+006 0 0.320185 
1.15494e+006 -1.48512e+006 0 0.355968 
1.16603e+006 -1.5337e+006 0 0.347767 
1.04826e+006 -1.32817e+006 0 0.346496 
1.07541e+006 -1.37839e+006 0 0.362924 
1.09058e+006 -1.4497e+006 0 0.337183 
1.00205e+006 -1.40479e+006 0 0.332126 
1.04872e+006 -1.42708e+006 0 0.335689 
1.09835e+006 -1.53902e+006 0 0.325956 
1.04081e+006 -1.48968e+006 0 0.3213 
1.11814e+006 -1.48884e+006 0 0.339668 
1.0486e+006 -1.54045e+006 0 0.306156 
1.00771e+006 -1.28903e+006 0 0.313871 
954091 -1.36404e+006 0 0.321501 
947969 -1.43284e+006 0 0.321295 
987313 -1.51168e+006 0 0.299596 
937985 -1.48581e+006 0 0.299529 
702735 352434 0 0.305159 
630349 269811 0 0.0779578 
566470 268847 0 -0.010197 
603074 268528 0 0.0766014 
643425 213273 0 0.00693054 
715287 197355 0 -0.16624 
782144 221657 0 -0.198951 
825874 218971 0 -0.0817667 
865052 298360 0 0.0515911 
867599 249657 0 -0.0516886 
917414 260194 0 0.259115 
991054 234370 0 -0.122921 
1.12022e+006 257186 0 -0.205526 
1.16945e+006 267543 0 -0.223097 
1.0097e+006 316887 0 -0.0663983 
965913 -38159.8 0 -0.338118 
989319 55019.9 0 -0.120311 
934175 28698.8 0 -0.0122714 
914407 76606.7 0 0.11694 
915487 107514 0 0.245562 
876378 191842 0 0.126425 
908818 220318 0 0.225475 
925855 146230 0 0.508294 
968151 162313 0 0.110152 
955380 213241 0 -0.184259 
999529 200305 0 -0.118762 
1.03103e+006 188649 0 -0.140383 
867081 -70145.8 0 -0.537247 
877092 27465.9 0 0.249527 
923505 -54923.7 0 -0.165249 
939502 -4642.72 0 -0.145679 
1.07931e+006 -287556 0 0.21247 
986100 -180059 0 0.678196 
961284 -107385 0 0.319165 
1.19021e+006 -245406 0 0.15825 
1.1349e+006 -172373 0 -0.305418 
1.20094e+006 -179728 0 -0.404477 
1.27103e+006 -149122 0 -0.350742 
1.24442e+006 -95969 0 -0.37648 
1.17341e+006 -106360 0 -0.239785 
1.20897e+006 -147693 0 0.189018 
1.11477e+006 -44480.6 0 -0.27678 
1.1756e+006 -14615.9 0 -0.400958 
1.14656e+006 36319.3 0 -0.425022 
1.10961e+006 64271.1 0 -0.491877 
1.16046e+006 113098 0 -0.352683 
1.05905e+006 230587 0 -0.179516 
1.09755e+006 215007 0 -0.223728 
1.05697e+006 -26085.1 0 -0.253385 
1.20283e+006 252390 0 -0.253249 
1.17848e+006 237117 0 -0.246169 
1.28465e+006 158509 0 -0.377269 
1.19487e+006 152706 0 -0.341655 
1.22607e+006 151765 0 -0.347176 
1.26714e+006 123581 0 -0.406646 
1.24577e+006 82217.7 0 -0.385179 
1.27969e+006 45826.9 0 -0.446892 
1.27466e+006 -5431.55 0 -0.537622 
1.33501e+006 -4460.04 0 -0.448001 
1.38414e+006 -1530.82 0 -0.374789 
1.23998e+006 -4223.45 0 -0.525184 
1.21705e+006 -45004.5 0 -0.524194 
1.26623e+006 -59178.5 0 -0.676511 
1.32913e+006 -79040.3 0 -0.407925 
1.34774e+006 -33774.8 0 -0.425132 
1.29775e+006 -40916.3 0 -0.556266 
1.32431e+006 113963 0 -0.396998 
1.39098e+006 -62064.5 0 -0.322042 
1.39271e+006 -137372 0 -0.149998 
1.3743e+006 -110919 0 -0.21875 
1.36635e+006 -152914 0 -0.220096 
1.33007e+006 -156338 0 -0.312593 
1.35435e+006 -209451 0 -0.216958 
1.32065e+006 -206499 0 -0.433601 
1.25729e+006 -270592 0 0.302091 
1.2837e+006 -357474 0 0.522614 
1.26821e+006 -306207 0 0.640895 
1.29328e+006 -254155 0 0.0591435 
1.31057e+006 -331818 0 0.427531 
1.35971e+006 -317004 0 0.293952 
1.33331e+006 -269726 0 0.0647434 
1.37544e+006 -262866 0 0.0949843 
1.41216e+006 -291460 0 0.233906 
1.45427e+006 -271038 0 0.289614 
1.49544e+006 -251846 0 0.43215 
1.54413e+006 -237966 0 0.666311 
1.54137e+006 -205234 0 0.406569 
1.57623e+006 -195170 0 0.208969 
1.64235e+006 -118759 0 0.366173 
1.73424e+006 -53809.6 0 0.498152 
1.7265e+006 -26226.6 0 0.440787 
1.72936e+006 4786.24 0 0.395397 
1.53741e+006 -159495 0 0.239858 
