Id,HUC,ET_ID,ET_X,ET_Y,X_METER,Y_METER
0,10190016,1063,-610716.25689,2049100.44224,-281030.3958905780,-412421.8644342380
0,10190017,1064,-637459.71827,2032435.31293,-307345.9009726890,-429902.6263662310
0,10190018,1065,-474556.91697,2022808.79538,-142729.5247057580,-433400.1200673180
0,10200101,1066,-328150.35995,1998703.78338,5883.2009107956,-451383.8934788330
0,10200102,1067,-256289.74088,1981056.35497,79103.4251747641,-465807.3887026060
0,10200103,1068,-170972.11765,2017080.28048,163533.6828019840,-426340.5498633890
0,10200201,1069,-111300.52939,2060147.50076,221719.3887677610,-380919.4072014190
0,10200202,1070,-27202.88856,2020708.75550,308258.7166713030,-416041.5485363770
0,10200203,1071,-57906.79705,1999205.39416,278306.9052057760,-438821.1044357370
0,10210001,1072,-439973.06955,2132711.17695,-112359.5716869310,-323054.0955692760
0,10210002,1073,-432025.47940,2101983.59431,-103103.4690616400,-353226.4368225500
0,10210003,1074,-270510.37348,2056536.75611,61497.5192350203,-391619.6346550290
0,10210004,1075,-318269.00646,2035622.70260,14271.9960727341,-414382.6723260030
0,10210005,1076,-296753.14110,2048742.95804,35392.6059574677,-400468.1058862010
0,10210006,1077,-375241.93325,2141869.68453,-47585.9946979631,-311371.3851845930
0,10210007,1078,-238732.40044,2066556.94440,93074.5686515591,-380306.9886976470
0,10210008,1079,-305482.67868,2135423.22280,22889.8668159805,-314871.5248373300
0,10210009,1080,-148732.89352,2056102.95297,184196.6086855380,-386651.7741420780
0,10210010,1081,-216892.70771,2090066.49288,114038.4709980990,-356034.9163015200
0,10220001,1082,-218187.81169,2141790.25503,110456.1026040000,-304779.8899283250
0,10220002,1083,-133008.91640,2143026.18272,196100.2044153120,-299711.6049940860
0,10220003,1084,-76720.80086,2086618.33398,255331.5030299490,-353051.2125393620
0,10220004,1085,-74426.08981,2134215.20468,255443.5417428270,-305722.0066642720
0,10230001,1086,-12284.68553,2119303.78486,318667.2513536830,-317538.9239674200
0,10230002,1087,-2532.16641,2218275.59556,323770.1806956830,-218788.8731089990
0,10230003,1088,45965.34005,2226714.26468,372081.1231758730,-207999.4245294610
0,10230004,1089,-4054.12068,2161378.98738,324954.6512781410,-275375.2015831310
0,10230005,1090,38669.92831,2158116.18868,368075.0144737550,-276506.6269203560
0,10230006,1091,7902.73799,2046289.17559,342432.2658209670,-388978.0929325790
0,10230007,1092,45271.52020,2112018.48061,376933.3252261890,-321934.2497649140
0,10240001,1093,12488.36213,1991665.67004,349616.4299326640,-442901.5922112570
0,10240002,1094,53633.05538,2041960.52394,388702.6338242220,-391011.3311693860
0,10240003,1095,78409.64477,2038034.73357,413848.9850807030,-393662.0729315660
0,10240004,1096,31273.23129,1956209.03363,370216.0279249830,-477115.1587149510
0,10240005,1097,56960.30743,1919367.54220,397851.7978070860,-512344.9149275610
0,10240006,1098,-11052.83510,1951707.65140,327739.7537087900,-483639.3701941130
0,10240007,1099,-7257.38770,1886379.24374,334583.5422962300,-548162.5165077980
0,10240008,1100,3290.71050,1910771.34872,344103.2120172460,-523494.7345961140
0,10240009,1101,97803.72538,2016436.82654,434425.5049407670,-414096.6765791430
0,10240010,1102,90198.20438,1948270.70332,430014.4846222150,-482046.0613745680
0,10240011,1103,88760.84024,1836890.94084,433806.4642953340,-592447.2408154250
0,10240012,1104,119595.37829,1889921.40154,462437.8944456330,-538368.1178418980
0,10240013,1105,102630.48392,1943360.74558,442785.9589337850,-486283.2968745130
0,10250001,1106,-582179.23401,1872274.42170,-245254.3432371510,-586611.2333218540
0,10250002,1107,-554929.13178,1926581.84192,-219921.4004310400,-531808.7426385330
0,10250003,1108,-551115.71450,1848472.52992,-212919.3399406770,-609022.9960202370
0,10250004,1109,-424665.01625,1925992.84413,-88423.1081236052,-527356.8705519260
0,10250005,1110,-498682.23518,1961227.46283,-164559.3537301510,-495355.8618865450
0,10250006,1111,-485610.50530,1987058.27312,-152422.5371876880,-469258.6942161730
0,10250007,1112,-416306.58534,1973040.30722,-81943.5167942384,-480420.6155429520
0,10250008,1113,-384132.10674,1974447.24129,-49548.8021577510,-477727.2236779050
0,10250009,1114,-319944.58997,1935819.66045,16839.7527685215,-513331.7068449650
0,10250010,1115,-439956.09384,1846370.57765,-100552.3341812820,-606803.7537700980
0,10250011,1116,-347583.68625,1890332.48787,-9120.6048217750,-559528.1440541220
0,10250012,1117,-493663.57376,1838688.87191,-154485.1005697250,-616516.2951661240
0,10250013,1118,-477190.08864,1862517.02540,-138826.6755424550,-592285.0615316030
0,10250014,1119,-373313.95460,1898343.55304,-35434.3925538142,-552657.9825708730
0,10250015,1120,-357224.12669,1865773.85673,-17813.3117257684,-584240.8776650400
0,10250016,1121,-222037.75365,1902710.29063,117075.0769825960,-541904.3471036970
0,10250017,1122,-125805.36387,1837927.67805,217093.3529233270,-601712.1782272320
0,10260001,1123,-506064.39676,1786624.53574,-164872.3033546690,-668535.0700471020
0,10260002,1124,-544716.63667,1803223.49527,-204613.6051779830,-653581.1205902500
0,10260003,1125,-386470.99081,1761372.82198,-42946.9209358314,-688773.4746692920
0,10260004,1126,-478526.60650,1756365.85247,-135787.4845629600,-697413.2411887980
0,10260005,1127,-400773.45172,1785734.04288,-58428.6484858316,-665247.5723531820
0,10260006,1128,-246845.49006,1747930.61858,98756.3212647738,-696184.0837860830
0,10260007,1129,-313463.35541,1776167.82978,30210.7047199587,-671098.6082721150
0,10260008,1130,-116377.53280,1753078.44848,230393.9732518260,-685255.4395378110
0,10260009,1131,-316378.57138,1795360.32583,26443.4838983800,-652228.7593228530
0,10260010,1132,-185666.57822,1775830.65786,159368.7514913400,-665879.5216044650
0,10260011,1133,-340438.81383,1846686.89082,-51.9095511756,-602438.1274266040
0,10260012,1134,-248987.72902,1862721.22998,91611.4353177257,-582672.6760530480
0,10260013,1135,-357445.00665,1822084.95368,-16185.0275586841,-627495.3433570660
0,10260014,1136,-254901.74202,1822473.17966,87384.7842236617,-622767.1300546520
0,10260015,1137,-167162.24466,1814010.85351,176383.5782251250,-627264.5778772670
0,10270101,1138,-61151.72305,1777363.79029,285114.5585081310,-658653.9065266430
0,10270102,1139,-7063.47139,1798936.79477,338781.3923904570,-634727.8398371810
0,10270103,1140,32338.91723,1832541.60008,377036.7433605970,-599546.9756563800
0,10270104,1141,67114.67436,1783435.03065,414424.6496349300,-646454.0254920640
0,10270201,1142,-128162.59053,2006340.96595,207164.4157150170,-435032.7786982740
0,10270202,1143,-70834.29593,1933057.32111,268295.0795930350,-504966.1219574670
0,10270203,1144,-150870.80788,1970799.69245,185864.5162964860,-471285.9134297360
0,10270204,1145,-111994.22063,1943735.86790,226290.1107968480,-496310.5278613000
0,10270205,1146,-49308.63307,1852679.59937,293673.7667037210,-583541.8927608540
0,10270206,1147,-180660.59154,1929466.99572,157653.0514409890,-513570.7723040000
0,10270207,1148,-99503.72558,1882183.99490,241666.2859940710,-556685.4979031310
0,10280101,1149,155960.26651,1905211.29158,498402.5934500640,-521357.6811680030
0,10280102,1150,184375.57735,1953497.30644,524733.2515839230,-472028.2970235160
0,10280103,1151,233863.80739,1889731.59279,577751.5084072950,-532618.1219875680
0,10280201,1152,249162.30096,1967032.42032,589388.6982132110,-455174.0332712530
0,10280202,1153,270095.93317,1875467.15515,615007.2272974730,-544818.8920789000
0,10280203,1154,287881.08300,1845094.93671,634438.5815955310,-573961.6334794830
0,10290101,1155,39982.28922,1724863.95042,389691.9038546900,-705768.8608501890
0,10290102,1156,109760.07584,1705120.59114,461123.8139233630,-721863.1127981470
0,10290103,1157,107740.11158,1665644.52545,460889.5197960460,-761045.4559119130
0,10290104,1158,116706.60980,1636442.90040,471287.3334214880,-789507.7832103760
0,10290105,1159,185461.54227,1665006.56033,539499.6662826380,-757744.5035092430
0,10290106,1160,201480.10811,1609653.31165,558244.0546565570,-811739.7572367030
0,10290107,1161,237884.22462,1634153.07427,593930.3982847740,-785590.6738012830
0,10290108,1162,166932.94804,1720742.54891,518187.7260343620,-703501.7072210000
0,10290109,1163,271238.01137,1683050.91600,625372.6400675880,-735402.3200623920
0,10290110,1164,266320.14142,1640973.11390,622366.7145209170,-777345.4927574440
0,10290111,1165,325836.13198,1696650.93676,679914.9063743150,-719008.9627211420
0,10290201,1166,312333.20664,1610419.89018,670314.7077110410,-805178.5517060240
0,10290202,1167,349659.33733,1607970.75342,708174.0972391030,-805603.8087295790
0,10290203,1168,355686.95591,1672552.58904,711229.3066628490,-741272.0110500440
0,10300101,1169,170447.47655,1801199.95794,517970.6363249240,-623643.7504249930
0,10300102,1170,312002.48489,1761677.54454,662831.7465131230,-655321.6941731030
0,10300103,1171,243099.82414,1742940.77744,594114.3625307820,-677561.9521343350
0,10300104,1172,209792.89732,1770568.62710,559158.6964146580,-651942.2220355220
0,10300200,1173,418424.39918,1753840.49070,770711.9663056650,-657232.3823971940
0,11010001,1174,204408.01013,1465419.80336,567732.6159757750,-954465.4624478690
0,11010002,1175,232088.12685,1550159.15420,591921.2857716830,-869092.9245795530
0,11010003,1176,275943.87538,1505954.01156,638299.1665095440,-910616.2788559180
0,11010004,1177,363224.81840,1438639.25701,729659.8079374580,-972752.1940380700
0,11010005,1178,275803.75301,1438294.11235,641202.4166593580,-977685.7795688450
0,11010006,1179,331475.66139,1524718.85116,693629.0815297410,-889093.0351230330
0,11010007,1180,463384.10083,1570344.83145,824940.1761088600,-836674.0545012050
0,11010008,1181,419321.50041,1564730.56003,780640.6067820480,-844678.0987054650
0,11010009,1182,443419.97561,1503068.41781,807871.7321826570,-904510.7804707430
0,11010010,1183,391743.84715,1498430.75047,755804.7497035770,-911925.3282524130
0,11010011,1184,403545.01627,1530319.23535,766278.6262841120,-879663.1458482200
0,11010012,1185,393913.32158,1460602.19403,759722.3023111700,-949325.8025036910
0,11010013,1186,423468.26333,1407322.66704,792033.0414897640,-1000592.3490338700
0,11010014,1187,345445.78900,1398150.64995,713479.0432728270,-1013853.5939900400
0,11020001,1188,-851568.68748,1775383.90925,-513647.1934747090,-691907.0604409350
0,11020002,1189,-776680.13170,1739987.83606,-436554.8133282790,-724502.3529948350
0,11020003,1190,-754718.68507,1785551.61668,-416144.2010085330,-678622.3472577960
0,11020004,1191,-726286.75743,1776778.26100,-387060.0651966610,-686337.9250981270
0,11020005,1192,-694561.36044,1722292.17630,-352816.5733249050,-739189.3718403550
0,11020006,1193,-775065.84705,1669556.57345,-432127.3696019130,-794214.5512771200
0,11020007,1194,-732261.95534,1655267.61654,-388254.0758344620,-806888.4753075940
0,11020008,1195,-674497.29889,1755533.54457,-333861.7948097060,-705561.1565616050
0,11020009,1196,-597827.05380,1699643.71394,-254076.0775328850,-758107.0095322130
0,11020010,1197,-708091.85091,1617364.51410,-362266.0936794240,-843573.8465862040
0,11020011,1198,-610265.07751,1784571.73722,-270100.6411537970,-674488.7477397730
0,11020012,1199,-633334.67767,1780905.83833,-293270.0164870960,-678959.5279646090
0,11020013,1200,-589109.86264,1640760.93751,-242842.6941529720,-816068.9125207890
0,11030001,1201,-471631.08517,1685657.67637,-125871.4372018700,-767117.9886177580
0,11030002,1202,-490321.99933,1731140.42796,-146665.1501280020,-722839.7340103440
0,11030003,1203,-405344.02349,1645747.17039,-57147.3389390037,-803955.9163960130
0,11030004,1204,-294508.62309,1662283.06524,54258.3148917533,-782978.7112841710
0,11030005,1205,-354648.27872,1692863.53813,-7870.0354434896,-755252.5512806800
0,11030006,1206,-346057.11482,1668182.33135,1869.1812511621,-779315.5446796720
0,11030007,1207,-373801.21029,1726807.70107,-28677.1993535039,-722457.4808051650
0,11030008,1208,-289087.30644,1720417.34625,57242.2893548684,-725228.2991644550
0,11030009,1209,-265671.64044,1652799.65393,83833.2770738504,-791124.7996213400
0,11030010,1210,-184738.73657,1668409.28764,165010.1474205560,-772129.5290401550
0,11030011,1211,-208857.02992,1713366.20864,138660.9410672510,-728718.6717875860
0,11030012,1212,-142650.45623,1686010.46775,206799.4867112610,-752820.3280798110
0,11030013,1213,-131893.48334,1635020.73627,219920.4550693340,-802784.1425091300
0,11030014,1214,-197965.78168,1648420.00280,152504.4156824370,-792495.7226356590
0,11030015,1215,-209294.28660,1627389.97000,141960.1729989420,-813804.5749384200
0,11030016,1216,-133263.28787,1608085.57270,219716.9916789360,-829498.6064573650
0,11030017,1217,-81127.27876,1653723.72048,270440.5348146640,-781942.5939853290
0,11030018,1218,-76414.52703,1607253.99222,277263.5542046780,-827708.2235305570
0,11040001,1219,-656638.49959,1572709.56368,-308371.4787659990,-885939.4512277580
0,11040002,1220,-553420.60674,1573042.26597,-203925.5242379720,-881749.8527639750
0,11040003,1221,-514279.11586,1603523.57494,-165587.0580190200,-850070.5723881360
0,11040004,1222,-562600.88452,1608665.04847,-214695.4905587870,-846838.6951629040
0,11040005,1223,-530118.17980,1636268.37473,-182976.0447898030,-818274.9559732430
0,11040006,1224,-440017.13692,1576598.78012,-89310.2582019843,-873782.9701475390
0,11040007,1225,-395938.60575,1605150.61697,-45914.2406892057,-843742.7048007310
0,11040008,1226,-334145.83709,1579571.69352,17699.7840417099,-866493.0035208010
0,11050001,1227,-269717.47758,1514884.97661,85677.4277172348,-927764.2097188160
0,11050002,1228,-174508.93333,1445736.82573,185039.4322935080,-992031.0081227140
0,11050003,1229,-82180.92811,1446613.92225,278472.5301957480,-986974.7765840050
0,11060001,1230,-71386.50859,1556644.93722,284581.9909122450,-877559.0405118870
0,11060002,1231,-263603.79105,1565017.23630,89708.1946925972,-877890.8845065460
0,11060003,1232,-242488.34551,1585368.04902,110197.3204662760,-856838.2777416200
0,11060004,1233,-169040.77143,1533017.62201,186791.5239220830,-905396.9434430320
0,11060005,1234,-158518.15117,1574988.33067,195612.6991756040,-863391.2429290020
0,11060006,1235,-87873.04399,1490948.95912,270777.0289126960,-943346.3450041510
0,11070101,1236,1633.00210,1648351.97014,354376.6859598220,-783352.4598422480
0,11070102,1237,-18777.27572,1631573.01634,334485.0683019510,-800932.6429140990
0,11070103,1238,39049.51159,1547067.27090,396752.4772648610,-881804.0602404490
0,11070104,1239,-9224.98999,1596372.29932,345716.3364269150,-835316.2773108030
0,11070105,1240,37629.12175,1456610.69807,399318.1777885360,-971435.4046686540
0,11070106,1241,-13055.57261,1544034.90627,344163.1321565170,-887301.0057469810
0,11070107,1242,-17640.62823,1490379.66691,341889.1324366270,-940632.6934840840
0,11070201,1243,-23746.80758,1724660.37632,325287.1040645560,-709044.0564954950
0,11070202,1244,-91869.43870,1700439.87629,257505.4454411290,-736213.5937408180
0,11070203,1245,-48531.29857,1704355.34746,301144.9371297220,-730313.4517479170
0,11070204,1246,39915.07174,1659020.58993,392609.3339717220,-770944.4302783080
0,11070205,1247,77302.80851,1593269.23023,433386.5889938400,-834201.8406548900
0,11070206,1248,103732.09369,1521984.30116,463322.1014102830,-903479.0131086070
0,11070207,1249,148542.58103,1569844.72055,506509.6769244750,-853853.2469867890
0,11070208,1250,151150.71481,1508593.74028,511904.9975236290,-914382.2143384280
0,11070209,1251,80807.67323,1478891.83505,442038.8454270090,-947278.1461043500
0,11080001,1252,-760043.37836,1556851.74124,-412375.0690113110,-905338.8788341950
0,11080002,1253,-797981.45699,1534601.55213,-449866.1155157380,-928698.5505369690
0,11080003,1254,-763483.68965,1472814.88876,-412406.3896117210,-988723.5245210920
0,11080004,1255,-808837.80388,1465737.56659,-458030.7876242960,-997321.2379876890
0,11080005,1256,-771786.62227,1400820.70365,-417822.8474296200,-1060376.5975263200
0,11080006,1257,-699021.84301,1399748.63264,-344097.8455212190,-1058819.8976771000
0,11080007,1258,-699702.60353,1467262.70677,-347603.5145908000,-991944.9550919330
0,11080008,1259,-692423.22747,1357892.77622,-335658.2094318100,-1100065.9313787700
0,11090101,1260,-621678.14258,1393425.32161,-265513.4409851040,-1062214.4164107800
0,11090102,1261,-637003.12361,1460313.29383,-283834.4305611160,-996524.8404324690
0,11090103,1262,-613537.50700,1486006.80198,-261149.8496931870,-970199.9395433260
0,11090104,1263,-658565.83347,1503948.96673,-307480.6768802840,-954103.2686685960
0,11090105,1264,-541798.43792,1402751.04881,-185018.5885106640,-1049915.8177374400
0,11090106,1265,-442040.96023,1427521.32815,-85053.6487453234,-1021430.7946152800
0,11090201,1266,-286016.24418,1430761.49284,72787.5901532779,-1011731.5988135900
0,11090202,1267,-121433.19708,1340322.17801,243330.9771245210,-1094036.5351521800
0,11090203,1268,-87967.33202,1345203.12274,277009.3944626990,-1087675.5169706100
0,11090204,1269,28932.66980,1330292.23063,396027.5039710070,-1096990.0521738800
0,11100101,1270,-573616.54867,1533245.74458,-222708.1435113760,-921916.8275253890
0,11100102,1271,-449479.26536,1541208.72548,-97393.5795217838,-909187.2035188000
0,11100103,1272,-540802.81190,1497440.57040,-187994.5695804060,-956107.2371733780
0,11100104,1273,-498790.69064,1472522.26029,-144414.7501059680,-979138.2428495700
0,11100201,1274,-380662.26886,1514650.59756,-26612.5850465521,-932674.1427654950
0,11100202,1275,-419721.23035,1472478.33049,-64362.0124116403,-976016.5704761510
0,11100203,1276,-348209.65737,1480377.97937,7699.0094502552,-965248.1299754960
0,11100301,1277,-294884.38281,1487244.66983,61388.4977752926,-956199.0247250410
0,11100302,1278,-49072.38930,1365203.06291,315529.5851886270,-1066067.0995542400
0,11100303,1279,-52529.02689,1400064.38678,310517.3918749760,-1031697.1475777400
0,11110101,1280,6243.45511,1428303.79698,368788.5553668400,-1000968.0848522800
0,11110102,1281,63452.75848,1395244.22326,428152.5653726050,-1030975.2193257800
0,11110103,1282,125870.51957,1439691.96663,489384.9306757830,-983891.4678376810
0,11110104,1283,112322.01814,1376408.59506,478452.4586821050,-1047261.6300575700
0,11110105,1284,122789.83274,1324108.33279,491330.8006132140,-1098589.6966997200
0,11110201,1285,179513.44202,1389350.05350,545907.2539683630,-1031107.1581929800
0,11110202,1286,234389.55499,1382599.76053,601756.1207797930,-1035028.1084910400
0,11110203,1287,294612.37518,1355211.02583,663925.9443721590,-1059100.8653597700
0,11110204,1288,213844.06416,1337531.27655,582935.3234591700,-1080757.7249412700
0,11110205,1289,330650.91574,1366851.34819,699892.8006574110,-1045679.7637736100
0,11110206,1290,237384.42800,1319210.66767,607567.6398017050,-1097739.5796707200
0,11110207,1291,337349.56850,1291578.90773,709974.8997173240,-1120030.5435435000
0,11120101,1292,-617331.67413,1327024.27743,-258309.9495968290,-1127856.8708008200
0,11120102,1293,-587203.82752,1355103.67219,-228986.5273824490,-1098876.2722668900
0,11120103,1294,-492651.16851,1324468.74817,-131932.0945408940,-1125538.3479224000
0,11120104,1295,-533541.53837,1296943.91898,-172175.2550191000,-1154435.8915152300
0,11120105,1296,-409295.62667,1296737.45116,-46331.9006401579,-1149648.0201220500
0,11120201,1297,-443562.95810,1345723.12921,-83121.5763987165,-1102507.8256169000
0,11120202,1298,-354725.37649,1318171.80030,8021.7569429412,-1126146.2657895900
0,11120301,1299,-456021.72075,1377178.54793,-97074.8551882043,-1071851.0127127200
0,11120302,1300,-358227.21298,1373557.89484,2112.6584564506,-1071427.6894692800
0,11120303,1301,-287617.92788,1322829.51788,75786.0342282672,-1118690.4848489700
0,11120304,1302,-351687.71130,1341530.10358,10101.5359529877,-1102877.9842190700
0,11130101,1303,-341638.88101,1271754.53642,23256.1675537312,-1171595.5265825200
0,11130102,1304,-261811.73330,1239622.15895,105477.7075083960,-1200043.7989191200
0,11130103,1305,-447961.70695,1260571.28114,-83952.1469813361,-1187074.8338418700
0,11130104,1306,-437780.75710,1225860.02040,-72160.8490423299,-1221078.6121240000
0,11130105,1307,-334456.19571,1235347.24049,32084.3557978554,-1207384.4131639400
0,11130201,1308,-152589.38522,1217103.82353,217059.7850669250,-1217569.4478195600
0,11130202,1309,-219582.60178,1294008.90426,145922.2267431100,-1144298.7257210800
0,11130203,1310,-246169.52408,1270867.27004,119985.5008000560,-1168393.2851894000
0,11130204,1311,-376822.83879,1208926.16508,-9698.6980175256,-1235360.4369302600
0,11130205,1312,-380045.62692,1184582.42707,-11924.3520499835,-1259641.5472934300
0,11130206,1313,-261781.66931,1202587.23963,107088.2968114960,-1236766.6515899700
0,11130207,1314,-302919.25830,1213271.34414,64967.5497597085,-1227936.7761341400
0,11130208,1315,-189524.38036,1269900.68141,177396.1387407260,-1166867.8092589800
0,11130209,1316,-229834.59827,1182591.25356,140297.0618920850,-1255213.2969440900
0,11130210,1317,-84368.21463,1205220.32878,286659.6230101260,-1226272.9038645600
0,11130301,1318,-341381.40279,1408865.90653,17664.5158304690,-1035757.7297587400
0,11130302,1319,-234548.45231,1358009.79734,128023.2566475190,-1081547.2729112500
0,11130303,1320,-128827.64559,1286901.39513,238138.8249046840,-1147304.8839340000
0,11130304,1321,-67227.98023,1241028.93109,302488.8927854580,-1189974.0939934200
0,11140101,1322,-5049.24829,1187069.83406,367762.7766365210,-1240617.4203104200
0,11140102,1323,-38416.29804,1238611.50866,331770.9814811760,-1191041.4481882000
0,11140103,1324,-3913.51597,1269338.37889,365394.9257491530,-1158963.8524517300
0,11140104,1325,-29651.96819,1259366.64538,339757.6422479250,-1170053.5357802500
0,11140105,1326,58123.63337,1264828.91453,428411.7257394560,-1160496.9794682200
0,11140106,1327,116829.26289,1183916.28584,491320.9871118830,-1237955.2934219700
0,11140107,1328,93792.63962,1244210.95393,465417.2145029700,-1179234.0165114300
0,11140108,1329,131801.04989,1262275.99010,503128.8569303600,-1159468.1887857200
0,11140109,1330,165524.19944,1219000.34512,539133.7894749480,-1200756.2283822400
0,11140201,1331,205463.95714,1149169.17356,582545.7588959880,-1268130.6458940800
0,11140202,1332,235645.69839,1024409.73944,618319.0114650560,-1390695.6630717400
0,11140203,1333,248100.55998,1097685.20243,627881.5617701770,-1317188.1621611700
0,11140204,1334,220356.53589,1064044.91879,601196.2138344240,-1352013.2578937200
0,11140205,1335,227834.13682,1123351.30794,606285.0629638600,-1292678.8922450000
0,11140206,1336,226452.07734,1003765.24713,609863.5253495630,-1411695.2438753000
0,11140207,1337,292285.81311,947815.33469,678789.6515820350,-1464189.3731474200
0,11140208,1338,286437.03622,1010727.29812,670299.9220783950,-1401806.5011151100
0,11140209,1339,267138.83336,1029180.16691,650003.9885590950,-1384393.6499311800
0,11140301,1340,20861.58482,1149418.02598,395602.1953073690,-1276774.8110323500
0,11140302,1341,123013.53379,1150185.65741,499014.6515512150,-1271147.9881371200
0,11140303,1342,67613.40149,1128758.40088,443820.4825646460,-1295081.5243769600
0,11140304,1343,189496.42156,1054049.04400,570367.9474794950,-1363465.7664331300
0,11140305,1344,103248.50164,1103128.07579,480985.6635056940,-1318843.1197122100
0,11140306,1345,157439.90432,1091617.00318,536341.5151844280,-1327671.3869764000
0,11140307,1346,111827.26217,1073958.74738,490896.3311697440,-1347421.0884230000
0,12010001,1347,2340.14301,1089736.07959,379367.0662118060,-1336910.9272513400
0,12010002,1348,122705.13328,1034047.17425,503576.2341047370,-1386584.4191581300
0,12010003,1349,37239.04182,1094899.04629,414489.7014595100,-1330149.6556023800
0,12010004,1350,204296.76330,956388.85843,589380.6857134940,-1459950.5684032200
0,12010005,1351,223743.49736,856557.69986,613107.2364217030,-1558537.4265064600
0,12020001,1352,49415.24575,994355.62593,431023.2514863740,-1429535.3667530900
0,12020002,1353,106517.18288,906510.35876,492449.0789554210,-1514315.3344194900
0,12020003,1354,176512.09816,843552.66380,565838.4327202740,-1573775.5591325500
0,12020004,1355,98222.52331,985309.95077,480811.3000592960,-1436237.6591566100
0,12020005,1356,158001.72108,931516.74475,543537.5961104000,-1486955.5680477300
0,12020006,1357,148789.98178,837737.45073,538022.0503021090,-1580893.6389759200
0,12020007,1358,146874.15478,796427.16510,537744.1746801480,-1622219.0083509900
0,12030101,1359,-184071.53962,1135489.84030,188649.4371623740,-1299940.4591290100
0,12030102,1360,-126626.46533,1071912.96036,249518.7471157290,-1360511.0220229700
0,12030103,1361,-101769.25658,1146376.69547,271539.9098056480,-1285450.5014705800
0,12030104,1362,-132200.47277,1131135.81677,241367.2889300360,-1301951.1238426600
0,12030105,1363,-49678.44271,1044552.70559,328591.5555842250,-1384209.2350081400
0,12030106,1364,-49389.21544,1118313.16236,325775.8727891950,-1310920.2750561100
0,12030107,1365,-11895.65087,1048117.24560,366700.5562212110,-1378927.7989851000
0,12030108,1366,-61889.25876,986819.32812,318646.1824291510,-1442170.7334979000
0,12030109,1367,-77151.86303,1019988.83777,301803.5676319060,-1409879.3201996800
0,12030201,1368,8182.80380,957553.00695,390807.0190334340,-1468076.0063928500
0,12030202,1369,50880.16345,875389.23025,437411.6764891250,-1547934.5350343100
0,12030203,1370,116855.46624,780653.35492,508008.5168793860,-1639379.8894216300
0,12040101,1371,37719.25091,816300.91729,426504.3920932510,-1607470.2903505900
0,12040102,1372,28536.60720,780422.07611,418671.0533833560,-1643702.8561962600
0,12040103,1373,75353.61637,813162.25487,464710.5324810800,-1608859.8337753900
0,12040104,1374,54331.62887,747999.81215,446074.6036518570,-1674898.5430715100
0,12040201,1375,182429.10683,756839.82052,575288.1917270500,-1660089.4885839900
0,12040202,1376,144454.60111,736448.96873,537689.5747108820,-1682257.7255220800
0,12040203,1377,99878.77037,755878.92956,491828.8463389910,-1664919.0067995600
0,12040204,1378,81270.07984,706027.95855,475001.2669510030,-1715610.7250912900
0,12040205,1379,53978.83767,689203.42379,448075.9436173020,-1733692.9743071500
0,12050001,1380,-647555.58181,1238693.58668,-285168.1402001180,-1216601.8590724100
0,12050002,1381,-597397.95975,1251817.30377,-234928.8170849640,-1201666.1624536700
0,12050003,1382,-518722.77984,1165833.61024,-151576.7392371840,-1283892.1177942900
0,12050004,1383,-521626.81307,1128161.10627,-152905.4485090760,-1321405.9200716400
0,12050005,1384,-582478.48113,1280453.75849,-221036.8509569170,-1172691.5466756100
0,12050006,1385,-509371.34320,1216835.71433,-144284.1958203520,-1232914.5607780700
0,12050007,1386,-442860.78736,1156481.78228,-74344.7508625939,-1290113.6734615500
0,12060101,1387,-320403.81323,1150249.04162,49945.6563587789,-1291200.2342363900
0,12060102,1388,-377099.64237,1062319.01405,-3724.8651092757,-1380894.6648201200
0,12060103,1389,-354644.88877,1107042.81778,17108.3788146169,-1335534.2100833600
0,12060104,1390,-287562.94011,1102797.75903,85226.5041551940,-1336901.1952029500
0,12060105,1391,-293216.33781,1060402.82494,81303.6151497192,-1379249.4569120500
0,12060201,1392,-211689.67015,1078815.77908,163083.8870055820,-1357427.3616682600
0,12060202,1393,-135022.81812,994800.68170,244264.3193897120,-1437530.3847296400
0,12060203,1394,-139138.76590,941247.52939,242342.7573580590,-1490991.2954129100
0,12060204,1395,-178301.36499,987188.82405,200764.3820330560,-1447022.4888428700
0,12070101,1396,-61882.89110,869866.44107,323513.6747358370,-1558609.1394228000
0,12070102,1397,-81231.64787,813297.47150,306267.6937393450,-1615882.4636490500
0,12070103,1398,-31564.33446,893492.92639,353223.6540100260,-1533690.2041826200
0,12070104,1399,-1116.69979,740039.89753,390311.2493032960,-1685389.7619208300
0,12070201,1400,-216348.77556,976212.06091,162704.1673447000,-1459611.4587836200
0,12070202,1401,-191790.65727,926527.42175,189657.9526755580,-1507972.7703510600
0,12070203,1402,-196729.35954,899087.08593,185810.1535798030,-1535510.5405927700
0,12070204,1403,-108917.05877,871242.97615,275853.3312759890,-1559354.6149631700
0,12070205,1404,-155358.01760,844659.25511,229957.5903329470,-1587915.9477794300
0,12080001,1405,-639011.89525,1176161.84810,-273843.2989208090,-1278336.1678633900
0,12080002,1406,-491217.94719,1074676.49549,-119818.0278616640,-1373307.3226536500
0,12080003,1407,-655125.61504,1101565.02900,-286956.0033809110,-1353043.6788870600
0,12080004,1408,-581370.93386,1057105.80747,-210354.7124099350,-1394363.1116188200
0,12080005,1409,-592169.73515,1005508.62338,-219061.9856447370,-1446094.7721715000
